id,case,template,whole,digit,zeros,control,layer,model,revision,template_mode,sequence_length,numeral_token_count,hard_margin,easy_margin,donor_margin,patched_margin,margin_effect,hard_correct,patched_correct,target_positions,source_positions,random_positions
causal-gen-051,51,direct_choice,152,1,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.5625,9.3125,-7.8125,-9.625,-0.0625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[1, 58, 50, 13, 71, 46, 45, 72, 7, 12, 56]"
causal-gen-052,52,direct_choice,153,2,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.875,9.8125,-8.8125,-0.875,7.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]"
causal-gen-052,52,direct_choice,153,2,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.875,9.8125,-8.8125,-7.125,0.75,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]","[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]"
causal-gen-052,52,direct_choice,153,2,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.875,9.8125,-8.8125,-7.6875,0.1875,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]"
causal-gen-052,52,direct_choice,153,2,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.875,9.8125,-8.8125,-8.5,-0.625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]"
causal-gen-052,52,direct_choice,153,2,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.875,9.8125,-8.8125,-7.875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]","[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]"
causal-gen-052,52,direct_choice,153,2,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.875,9.8125,-8.8125,-7.75,0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[66, 14, 49, 27, 70, 7, 25, 37, 39, 10, 2]"
causal-gen-053,53,direct_choice,154,3,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-8.875,9.8125,-8.0625,-4.0,4.875,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]"
causal-gen-053,53,direct_choice,154,3,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-8.875,9.8125,-8.0625,-8.8125,0.0625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]","[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]"
causal-gen-053,53,direct_choice,154,3,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-8.875,9.8125,-8.0625,-8.875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]"
causal-gen-053,53,direct_choice,154,3,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-8.875,9.8125,-8.0625,-7.75,1.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]"
causal-gen-053,53,direct_choice,154,3,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-8.875,9.8125,-8.0625,-8.875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]","[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]"
causal-gen-053,53,direct_choice,154,3,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-8.875,9.8125,-8.0625,-8.875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[69, 65, 13, 46, 41, 75, 57, 64, 44, 72, 53]"
causal-gen-054,54,direct_choice,155,4,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-8.5,-1.5,5.625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]"
causal-gen-054,54,direct_choice,155,4,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-8.5,-7.625,-0.5,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]","[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]"
causal-gen-054,54,direct_choice,155,4,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-8.5,-7.125,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]"
causal-gen-054,54,direct_choice,155,4,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-8.5,-8.25,-1.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]"
causal-gen-054,54,direct_choice,155,4,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-8.5,-7.125,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]","[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]"
causal-gen-054,54,direct_choice,155,4,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-8.5,-7.125,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[17, 41, 63, 56, 13, 46, 66, 71, 11, 28, 52]"
causal-gen-055,55,direct_choice,156,5,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.5,10.375,-9.125,-2.625,4.875,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]"
causal-gen-055,55,direct_choice,156,5,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.5,10.375,-9.125,-6.875,0.625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]","[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]"
causal-gen-055,55,direct_choice,156,5,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.5,10.375,-9.125,-7.5,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]"
causal-gen-055,55,direct_choice,156,5,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.5,10.375,-9.125,-8.9375,-1.4375,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]"
causal-gen-055,55,direct_choice,156,5,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.5,10.375,-9.125,-7.5,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]","[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]"
causal-gen-055,55,direct_choice,156,5,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.5,10.375,-9.125,-7.5,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[61, 71, 72, 75, 4, 57, 53, 10, 49, 25, 60]"
causal-gen-056,56,direct_choice,157,6,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.6875,10.0625,-9.5,-5.625,1.0625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]"
causal-gen-056,56,direct_choice,157,6,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.6875,10.0625,-9.5,-5.5,1.1875,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]","[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]"
causal-gen-056,56,direct_choice,157,6,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.6875,10.0625,-9.5,-6.5625,0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]"
causal-gen-056,56,direct_choice,157,6,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.6875,10.0625,-9.5,-9.4375,-2.75,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]"
causal-gen-056,56,direct_choice,157,6,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.6875,10.0625,-9.5,-6.6875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]","[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]"
causal-gen-056,56,direct_choice,157,6,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.6875,10.0625,-9.5,-6.6875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[8, 44, 72, 69, 10, 61, 27, 37, 75, 73, 25]"
causal-gen-057,57,direct_choice,158,7,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-9.875,-2.25,4.875,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]"
causal-gen-057,57,direct_choice,158,7,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-9.875,-7.125,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]","[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]"
causal-gen-057,57,direct_choice,158,7,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-9.875,-7.25,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]"
causal-gen-057,57,direct_choice,158,7,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-9.875,-10.0625,-2.9375,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]"
causal-gen-057,57,direct_choice,158,7,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-9.875,-7.25,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]","[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]"
causal-gen-057,57,direct_choice,158,7,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-7.125,10.0625,-9.875,-7.25,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[60, 9, 58, 18, 73, 57, 15, 74, 55, 51, 17]"
causal-gen-058,58,direct_choice,159,8,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.0,9.9375,-10.75,-4.625,1.375,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]"
causal-gen-058,58,direct_choice,159,8,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.0,9.9375,-10.75,-6.125,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]","[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]"
causal-gen-058,58,direct_choice,159,8,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.0,9.9375,-10.75,-6.125,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]"
causal-gen-058,58,direct_choice,159,8,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.0,9.9375,-10.75,-10.75,-4.75,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]"
causal-gen-058,58,direct_choice,159,8,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.0,9.9375,-10.75,-6.125,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]","[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]"
causal-gen-058,58,direct_choice,159,8,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-6.0,9.9375,-10.75,-6.0,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[50, 45, 8, 43, 66, 74, 69, 73, 3, 2, 15]"
causal-gen-059,59,direct_choice,160,9,1,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.6875,9.9375,-11.0,-3.875,5.8125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[30, 31, 32, 33, 34, 35, 19, 20, 21, 22, 23]","[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]"
causal-gen-059,59,direct_choice,160,9,1,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.6875,9.9375,-11.0,-9.6875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]","[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]"
causal-gen-059,59,direct_choice,160,9,1,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.6875,9.9375,-11.0,-9.5625,0.125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]"
causal-gen-059,59,direct_choice,160,9,1,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.6875,9.9375,-11.0,-11.0,-1.3125,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]"
causal-gen-059,59,direct_choice,160,9,1,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.6875,9.9375,-11.0,-9.625,0.0625,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]","[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]","[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]"
causal-gen-059,59,direct_choice,160,9,1,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,78,11,-9.6875,9.9375,-11.0,-9.6875,0.0,False,False,"[19, 20, 21, 22, 23, 24, 31, 32, 33, 34, 35]",[77],"[64, 13, 37, 75, 38, 39, 46, 59, 71, 7, 9]"
causal-gen-060,60,direct_choice,161,0,2,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,2.0,10.0,-6.0,3.375,1.375,True,True,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[30, 31, 32, 33, 34, 35, 36, 19, 20, 21, 22, 23]","[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]"
causal-gen-060,60,direct_choice,161,0,2,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,2.0,10.0,-6.0,2.75,0.75,True,True,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]","[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]"
causal-gen-060,60,direct_choice,161,0,2,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,2.0,10.0,-6.0,2.125,0.125,True,True,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]",[78],"[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]"
causal-gen-060,60,direct_choice,161,0,2,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,2.0,10.0,-6.0,-5.875,-7.875,True,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]"
causal-gen-060,60,direct_choice,161,0,2,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,2.0,10.0,-6.0,2.125,0.125,True,True,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]","[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]"
causal-gen-060,60,direct_choice,161,0,2,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,2.0,10.0,-6.0,2.0,0.0,True,True,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]",[78],"[73, 1, 57, 53, 9, 11, 27, 70, 16, 3, 17, 5]"
causal-gen-061,61,direct_choice,162,1,2,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-6.9375,9.0625,-6.75,2.5,9.4375,False,True,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[30, 31, 32, 33, 34, 35, 36, 19, 20, 21, 22, 23]","[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]"
causal-gen-061,61,direct_choice,162,1,2,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-6.9375,9.0625,-6.75,-0.625,6.3125,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]","[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]"
causal-gen-061,61,direct_choice,162,1,2,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-6.9375,9.0625,-6.75,-6.9375,0.0,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]",[78],"[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]"
causal-gen-061,61,direct_choice,162,1,2,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-6.9375,9.0625,-6.75,-6.6875,0.25,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]"
causal-gen-061,61,direct_choice,162,1,2,donor_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-6.9375,9.0625,-6.75,-6.125,0.8125,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]","[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]"
causal-gen-061,61,direct_choice,162,1,2,donor_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-6.9375,9.0625,-6.75,-7.0,-0.0625,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]",[78],"[27, 71, 68, 54, 38, 73, 41, 47, 37, 50, 1, 7]"
causal-gen-062,62,direct_choice,163,2,2,easy_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-3.375,9.625,-7.5,-2.75,0.625,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[30, 31, 32, 33, 34, 35, 36, 19, 20, 21, 22, 23]","[61, 75, 64, 4, 3, 6, 65, 56, 14, 69, 73, 8]"
causal-gen-062,62,direct_choice,163,2,2,easy_random_positions,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-3.375,9.625,-7.5,-3.375,0.0,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[61, 75, 64, 4, 3, 6, 65, 56, 14, 69, 73, 8]","[61, 75, 64, 4, 3, 6, 65, 56, 14, 69, 73, 8]"
causal-gen-062,62,direct_choice,163,2,2,easy_answer_position,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-3.375,9.625,-7.5,-3.5,-0.125,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]",[78],"[61, 75, 64, 4, 3, 6, 65, 56, 14, 69, 73, 8]"
causal-gen-062,62,direct_choice,163,2,2,donor_number_tokens,7,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,system-prepended-to-user,79,12,-3.375,9.625,-7.5,-7.25,-3.875,False,False,"[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[19, 20, 21, 22, 23, 24, 25, 32, 33, 34, 35, 36]","[61, 75, 64, 4, 3, 6, 65, 56, 14, 69, 73, 8]"
